920	4.570882E-02
921	4.365158E-02
922	4.168694E-02
923	3.981072E-02
924	3.801894E-02
925	3.630781E-02
926	3.467369E-02
927	3.311311E-02
928	3.162278E-02
929	3.019952E-02
930	2.884032E-02
931	2.754229E-02
932	2.630268E-02
933	2.511886E-02
934	2.398833E-02
935	2.290868E-02
936	2.187762E-02
937	2.089296E-02
938	1.995262E-02
939	1.905461E-02
940	1.819701E-02
941	1.737801E-02
942	1.659587E-02
943	1.584893E-02
944	1.513561E-02
945	1.445440E-02
946	1.380384E-02
947	1.318257E-02
948	1.258925E-02
949	1.202264E-02
950	1.148154E-02
951	1.096478E-02
952	1.047129E-02
953	1.000000E-02
954	9.549926E-03
955	9.120108E-03
956	8.709636E-03
957	8.317638E-03
958	7.943282E-03
959	7.585776E-03
960	7.244360E-03
961	6.918310E-03
962	6.606934E-03
963	6.309573E-03
964	6.025596E-03
965	5.754399E-03
966	5.495409E-03
967	5.248075E-03
968	5.011872E-03
969	4.786301E-03
970	4.570882E-03
971	4.365158E-03
972	4.168694E-03
973	3.981072E-03
974	3.801894E-03
975	3.630781E-03
976	3.467369E-03
977	3.311311E-03
978	3.162278E-03
979	3.019952E-03
980	2.884032E-03
981	2.754229E-03
982	2.630268E-03
983	2.511886E-03
984	2.398833E-03
985	2.290868E-03
986	2.187762E-03
987	2.089296E-03
988	1.995262E-03
989	1.905461E-03
990	1.819701E-03
991	1.737801E-03
992	1.659587E-03
993	1.584893E-03
994	1.513561E-03
995	1.445440E-03
996	1.380384E-03
997	1.318257E-03
998	1.258925E-03
999	1.202264E-03
1000	1.148154E-03
1001	1.096478E-03
1002	1.047129E-03
1003	1.000000E-03
1004	9.549926E-04
1005	9.120108E-04
1006	8.709636E-04
1007	8.317638E-04
1008	7.943282E-04
1009	7.585776E-04
1010	7.244360E-04
1011	6.918310E-04
1012	6.606934E-04
1013	6.309573E-04
1014	6.025596E-04
1015	5.754399E-04
1016	5.495409E-04
1017	5.248075E-04
1018	5.011872E-04
1019	4.786301E-04
1020	4.570882E-04
1021	4.365158E-04
1022	4.168694E-04
1023	3.981072E-04
1024	3.801894E-04
1025	3.630781E-04
1026	3.467369E-04
1027	3.311311E-04
1028	3.162278E-04
1029	3.019952E-04
1030	2.884032E-04
1031	2.754229E-04
1032	2.630268E-04
1033	2.511886E-04
1034	2.398833E-04
1035	2.290868E-04
1036	2.187762E-04
1037	2.089296E-04
1038	1.995262E-04
1039	1.905461E-04
1040	1.819701E-04
1041	1.737801E-04
1042	1.659587E-04
1043	1.584893E-04
1044	1.513561E-04
1045	1.445440E-04
1046	1.380384E-04
1047	1.318257E-04
1048	1.258925E-04
1049	1.202264E-04
1050	1.148154E-04
1051	1.096478E-04
1052	1.047129E-04
1053	1.000000E-04
1054	9.549926E-05
1055	9.120108E-05
1056	8.709636E-05
1057	8.317638E-05
1058	7.943282E-05
1059	7.585776E-05
1060	7.244360E-05
1061	6.918310E-05
1062	6.606934E-05
1063	6.309573E-05
1064	6.025596E-05
1065	5.754399E-05
1066	5.495409E-05
1067	5.248075E-05
1068	5.011872E-05
1069	4.786301E-05
1070	4.570882E-05
1071	4.365158E-05
1072	4.168694E-05
1073	3.981072E-05
1074	3.801894E-05
1075	3.630781E-05
1076	3.467369E-05
1077	3.311311E-05
1078	3.162278E-05
1079	3.019952E-05
1080	2.884032E-05
1081	2.754229E-05
1082	2.630268E-05
1083	2.511886E-05
1084	2.398833E-05
1085	2.290868E-05
1086	2.187762E-05
1087	2.089296E-05
1088	1.995262E-05
1089	1.905461E-05
1090	1.819701E-05
1091	1.737801E-05
1092	1.659587E-05
1093	1.584893E-05
1094	1.513561E-05
1095	1.445440E-05
1096	1.380384E-05
1097	1.318257E-05
1098	1.258925E-05
1099	1.202264E-05
1100	1.148154E-05
1101	1.096478E-05
1102	1.047129E-05
1103	1.000000E-05
